stimulus,category,seed,block,epoch,pred_A,pred_B
5,A,128,2,4,0.80246747,0.19753255
6,A,128,2,4,0.81792045,0.18207954
7,A,128,2,4,0.49016383,0.50983626
8,B,128,2,4,0.18804373,0.8119563
9,B,128,2,4,0.1930888,0.8069111
10,B,128,2,4,0.19308878,0.8069111
11,B,128,2,4,0.1930888,0.8069111
12,B,128,2,4,0.19753256,0.80246747
13,B,128,2,4,0.18207954,0.81792045
14,B,128,2,4,0.50983626,0.49016377
1,A,128,3,4,0.84582984,0.15417029
2,A,128,3,4,0.84039426,0.1596058
3,A,128,3,4,0.84039426,0.1596058
4,A,128,3,4,0.84039426,0.1596058
5,A,128,3,4,0.8354445,0.1645555
6,A,128,3,4,0.85550815,0.14449194
7,A,128,3,4,0.49736467,0.5026353
8,B,128,3,4,0.15417029,0.84582984
9,B,128,3,4,0.1596058,0.84039426
10,B,128,3,4,0.15960582,0.84039426
11,B,128,3,4,0.15960582,0.84039426
12,B,128,3,4,0.16455552,0.8354445
13,B,128,3,4,0.14449196,0.85550815
14,B,128,3,4,0.50263524,0.49736473
1,A,128,4,4,0.8662895,0.13371056
2,A,128,4,4,0.8606613,0.13933863
3,A,128,4,4,0.86066127,0.13933863
4,A,128,4,4,0.8606613,0.13933863
5,A,128,4,4,0.85540473,0.14459518
6,A,128,4,4,0.87828493,0.12171511
7,A,128,4,4,0.5020498,0.49795023
8,B,128,4,4,0.13371056,0.8662895
9,B,128,4,4,0.13933863,0.86066127
10,B,128,4,4,0.13933864,0.86066127
11,B,128,4,4,0.13933863,0.86066127
12,B,128,4,4,0.14459518,0.8554047
13,B,128,4,4,0.12171512,0.87828493
14,B,128,4,4,0.49795017,0.5020498
1,A,128,5,4,0.88000613,0.11999387
2,A,128,5,4,0.87426674,0.1257333
3,A,128,5,4,0.87426674,0.1257333
4,A,128,5,4,0.87426674,0.1257333
5,A,128,5,4,0.868804,0.13119605
6,A,128,5,4,0.89358026,0.10641981
7,A,128,5,4,0.50531596,0.4946842
8,B,128,5,4,0.11999387,0.88000613
9,B,128,5,4,0.12573329,0.87426674
10,B,128,5,4,0.12573329,0.87426674
11,B,128,5,4,0.12573329,0.87426674
12,B,128,5,4,0.13119607,0.868804
13,B,128,5,4,0.10641981,0.89358026
14,B,128,5,4,0.49468413,0.50531596
1,A,128,6,4,0.8898472,0.110152744
2,A,128,6,4,0.88403654,0.1159636
3,A,128,6,4,0.88403654,0.11596359
4,A,128,6,4,0.88403654,0.11596359
5,A,128,6,4,0.87842554,0.12157456
6,A,128,6,4,0.9045648,0.0954352
7,A,128,6,4,0.50771636,0.49228367
8,B,128,6,4,0.11015276,0.8898472
9,B,128,6,4,0.11596361,0.88403654
10,B,128,6,4,0.11596359,0.88403654
11,B,128,6,4,0.115963615,0.88403654
12,B,128,6,4,0.12157456,0.87842554
13,B,128,6,4,0.0954352,0.90456486
14,B,128,6,4,0.49228373,0.50771636
1,A,128,7,4,0.89725405,0.10274605
2,A,128,7,4,0.89139396,0.10860605
3,A,128,7,4,0.891394,0.10860603
4,A,128,7,4,0.89139396,0.10860604
5,A,128,7,4,0.88567144,0.11432864
6,A,128,7,4,0.9128377,0.08716245
7,A,128,7,4,0.5095526,0.49044716
8,B,128,7,4,0.102746055,0.89725405
9,B,128,7,4,0.10860605,0.891394
10,B,128,7,4,0.10860605,0.89139396
11,B,128,7,4,0.10860605,0.89139396
12,B,128,7,4,0.11432864,0.88567144
13,B,128,7,4,0.08716245,0.9128377
14,B,128,7,4,0.4904471,0.5095527
1,A,128,8,4,0.903031,0.096969076
2,A,128,8,4,0.8971354,0.10286472
3,A,128,8,4,0.8971354,0.102864705
4,A,128,8,4,0.89713544,0.1028647
5,A,128,8,4,0.89132565,0.10867443
6,A,128,8,4,0.9192931,0.080706924
7,A,128,8,4,0.51100254,0.4889976
8,B,128,8,4,0.096969076,0.903031
9,B,128,8,4,0.10286469,0.89713544
10,B,128,8,4,0.10286469,0.89713544
11,B,128,8,4,0.10286469,0.89713544
12,B,128,8,4,0.108674444,0.89132565
13,B,128,8,4,0.080706924,0.9192931
14,B,128,8,4,0.48899764,0.51100254
1,A,128,9,4,0.90766317,0.09233686
2,A,128,9,4,0.90174073,0.09825935
3,A,128,9,4,0.9017408,0.098259345
4,A,128,9,4,0.9017408,0.098259345
5,A,128,9,4,0.89586097,0.10413902
6,A,128,9,4,0.92447126,0.07552877
7,A,128,9,4,0.5121752,0.4878248
8,B,128,9,4,0.09233685,0.9076632
9,B,128,9,4,0.098259345,0.9017408
10,B,128,9,4,0.098259345,0.9017408
11,B,128,9,4,0.09825935,0.90174073
12,B,128,9,4,0.10413903,0.89586097
13,B,128,9,4,0.07552877,0.92447126
14,B,128,9,4,0.48782474,0.5121753
1,A,128,10,4,0.9114605,0.08853961
2,A,128,10,4,0.9055169,0.09448304
3,A,128,10,4,0.9055169,0.09448303
4,A,128,10,4,0.9055169,0.09448303
5,A,128,10,4,0.8995799,0.100420035
6,A,128,10,4,0.92871714,0.07128285
7,A,128,10,4,0.5131435,0.48685658
8,B,128,10,4,0.088539615,0.9114605
9,B,128,10,4,0.09448303,0.9055169
10,B,128,10,4,0.09448303,0.9055169
11,B,128,10,4,0.09448305,0.9055169
12,B,128,10,4,0.10042006,0.8995799
13,B,128,10,4,0.07128285,0.92871714
14,B,128,10,4,0.48685658,0.51314354
1,A,128,1,5,0.7444475,0.2555525
2,A,128,1,5,0.7406352,0.25936487
3,A,128,1,5,0.7406352,0.25936487
4,A,128,1,5,0.7405304,0.2594697
5,A,128,1,5,0.743454,0.25654596
6,A,128,1,5,0.7406352,0.2593649
7,A,128,1,5,0.4947353,0.50526464
8,B,128,1,5,0.28086653,0.71913356
9,B,128,1,5,0.28711805,0.712882
10,B,128,1,5,0.28711805,0.7128819
11,B,128,1,5,0.26935273,0.73064727
12,B,128,1,5,0.2912029,0.7087971
13,B,128,1,5,0.28711805,0.7128819
14,B,128,1,5,0.52192247,0.4780774
1,A,128,2,5,0.8119563,0.18804373
2,A,128,2,5,0.8179503,0.1820497
3,A,128,2,5,0.8069111,0.19308878
4,A,128,2,5,0.8068534,0.19314659
5,A,128,2,5,0.80246747,0.19753256
6,A,128,2,5,0.8069111,0.19308878
7,A,128,2,5,0.49016377,0.5098362
8,B,128,2,5,0.18804373,0.8119563
9,B,128,2,5,0.19314657,0.8068534
10,B,128,2,5,0.19308878,0.8069111
11,B,128,2,5,0.18204969,0.8179503
12,B,128,2,5,0.19753256,0.80246747
13,B,128,2,5,0.19308878,0.8069111
14,B,128,2,5,0.50983626,0.49016377
1,A,128,3,5,0.84582984,0.15417029
2,A,128,3,5,0.8555467,0.1444533
3,A,128,3,5,0.8403943,0.1596058
4,A,128,3,5,0.84031963,0.15968053
5,A,128,3,5,0.83544457,0.16455552
6,A,128,3,5,0.8403943,0.1596058
7,A,128,3,5,0.4973648,0.5026352
8,B,128,3,5,0.15417029,0.84582984
9,B,128,3,5,0.15968052,0.8403196
10,B,128,3,5,0.1596058,0.84039426
11,B,128,3,5,0.1444533,0.8555467
12,B,128,3,5,0.16455552,0.8354445
13,B,128,3,5,0.1596058,0.84039426
14,B,128,3,5,0.50263524,0.4973648
1,A,128,4,5,0.8662895,0.13371058
2,A,128,4,5,0.87832934,0.12167072
3,A,128,4,5,0.86066127,0.13933863
4,A,128,4,5,0.8605755,0.13942441
5,A,128,4,5,0.85540473,0.14459518
6,A,128,4,5,0.8606612,0.13933863
7,A,128,4,5,0.5020498,0.49795017
8,B,128,4,5,0.13371058,0.8662895
9,B,128,4,5,0.13942441,0.8605755
10,B,128,4,5,0.13933864,0.8606612
11,B,128,4,5,0.12167073,0.87832934
12,B,128,4,5,0.14459519,0.8554047
13,B,128,4,5,0.13933864,0.8606612
14,B,128,4,5,0.49795017,0.50204986
1,A,128,5,5,0.88000613,0.11999388
2,A,128,5,5,0.8936287,0.10637139
3,A,128,5,5,0.87426674,0.1257333
4,A,128,5,5,0.87417316,0.12582687
5,A,128,5,5,0.868804,0.13119607
6,A,128,5,5,0.87426674,0.1257333
7,A,128,5,5,0.50531596,0.4946841
8,B,128,5,5,0.11999388,0.88000613
9,B,128,5,5,0.12582687,0.87417316
10,B,128,5,5,0.1257333,0.87426674
11,B,128,5,5,0.10637139,0.8936287
12,B,128,5,5,0.13119607,0.8688039
13,B,128,5,5,0.1257333,0.87426674
14,B,128,5,5,0.49468413,0.50531596
1,A,128,6,5,0.8898472,0.11015276
2,A,128,6,5,0.9046161,0.09538383
3,A,128,6,5,0.88403654,0.1159636
4,A,128,6,5,0.8839373,0.1160629
5,A,128,6,5,0.87842554,0.12157455
6,A,128,6,5,0.88403654,0.11596359
7,A,128,6,5,0.50771636,0.49228364
8,B,128,6,5,0.11015276,0.8898472
9,B,128,6,5,0.11606289,0.8839373
10,B,128,6,5,0.11596359,0.88403654
11,B,128,6,5,0.09538383,0.9046161
12,B,128,6,5,0.12157456,0.87842554
13,B,128,6,5,0.1159636,0.88403654
14,B,128,6,5,0.49228367,0.50771636
1,A,128,7,5,0.89725405,0.102746055
2,A,128,7,5,0.91289127,0.087108806
3,A,128,7,5,0.89139396,0.108606055
4,A,128,7,5,0.8912902,0.108709775
5,A,128,7,5,0.88567144,0.11432866
6,A,128,7,5,0.89139396,0.10860604
7,A,128,7,5,0.5095526,0.49044713
8,B,128,7,5,0.102746055,0.89725405
9,B,128,7,5,0.10870975,0.8912902
10,B,128,7,5,0.10860605,0.891394
11,B,128,7,5,0.0871088,0.91289127
12,B,128,7,5,0.11432865,0.88567144
13,B,128,7,5,0.108606055,0.89139396
14,B,128,7,5,0.4904471,0.5095528
1,A,128,8,5,0.903031,0.096969076
2,A,128,8,5,0.91934854,0.08065147
3,A,128,8,5,0.8971354,0.10286472
4,A,128,8,5,0.8970282,0.102971904
5,A,128,8,5,0.89132565,0.108674444
6,A,128,8,5,0.8971354,0.10286472
7,A,128,8,5,0.51100254,0.48899764
8,B,128,8,5,0.096969076,0.903031
9,B,128,8,5,0.1029719,0.89702815
10,B,128,8,5,0.10286469,0.89713544
11,B,128,8,5,0.08065146,0.91934854
12,B,128,8,5,0.108674444,0.8913256
13,B,128,8,5,0.1028647,0.89713544
14,B,128,8,5,0.48899767,0.51100254
1,A,128,9,5,0.90766317,0.09233686
2,A,128,9,5,0.9245281,0.07547184
3,A,128,9,5,0.9017408,0.098259345
4,A,128,9,5,0.90163076,0.098369345
5,A,128,9,5,0.89586097,0.10413902
6,A,128,9,5,0.90174073,0.09825935
7,A,128,9,5,0.5121753,0.48782477
8,B,128,9,5,0.09233685,0.90766317
9,B,128,9,5,0.09836934,0.90163076
10,B,128,9,5,0.09825933,0.9017408
11,B,128,9,5,0.07547184,0.9245281
12,B,128,9,5,0.10413903,0.89586097
13,B,128,9,5,0.09825935,0.90174073
14,B,128,9,5,0.48782477,0.5121753
1,A,128,10,5,0.9114605,0.088539615
2,A,128,10,5,0.92877525,0.071224734
3,A,128,10,5,0.9055169,0.09448305
4,A,128,10,5,0.9054047,0.094595395
5,A,128,10,5,0.8995799,0.10042005
6,A,128,10,5,0.9055169,0.09448306
7,A,128,10,5,0.51314354,0.48685658
8,B,128,10,5,0.088539615,0.9114605
9,B,128,10,5,0.0945954,0.9054047
10,B,128,10,5,0.094483055,0.9055169
11,B,128,10,5,0.071224734,0.92877525
12,B,128,10,5,0.10042007,0.8995799
13,B,128,10,5,0.09448306,0.9055169
14,B,128,10,5,0.48685658,0.51314354
1,A,356,1,1,0.74436855,0.25563145
2,A,356,1,1,0.7403746,0.2596254
3,A,356,1,1,0.74359584,0.25640413
4,A,356,1,1,0.7403746,0.2596254
5,A,356,1,1,0.7369309,0.26306903
6,A,356,1,1,0.7403746,0.2596254
7,A,356,1,1,0.47842494,0.5215749
8,B,356,1,1,0.25563145,0.74436855
9,B,356,1,1,0.2596254,0.7403746
10,B,356,1,1,0.25640413,0.74359584
11,B,356,1,1,0.2596254,0.7403746
12,B,356,1,1,0.26306903,0.73693085
13,B,356,1,1,0.2596254,0.7403746
14,B,356,1,1,0.5215749,0.47842494
1,A,356,2,1,0.8119563,0.18804373
2,A,356,2,1,0.8069111,0.1930888
3,A,356,2,1,0.8068534,0.1931466
4,A,356,2,1,0.8069111,0.1930888
5,A,356,2,1,0.8156813,0.18431869
6,A,356,2,1,0.8069111,0.19308878
7,A,356,2,1,0.49018198,0.50981796
8,B,356,2,1,0.18804373,0.8119563
9,B,356,2,1,0.19308878,0.8069111
10,B,356,2,1,0.18204969,0.8179503
11,B,356,2,1,0.19308878,0.8069111
12,B,356,2,1,0.19753256,0.80246747
13,B,356,2,1,0.1930888,0.8069111
14,B,356,2,1,0.50983626,0.49016383
1,A,356,3,1,0.84582984,0.15417029
2,A,356,3,1,0.8403943,0.1596058
3,A,356,3,1,0.84031963,0.15968052
4,A,356,3,1,0.8403943,0.15960582
5,A,356,3,1,0.8530115,0.1469886
6,A,356,3,1,0.8403943,0.1596058
7,A,356,3,1,0.4973965,0.5026036
8,B,356,3,1,0.15417029,0.84582984
9,B,356,3,1,0.1596058,0.84039426
10,B,356,3,1,0.14445332,0.8555467
11,B,356,3,1,0.1596058,0.84039426
12,B,356,3,1,0.16455552,0.8354445
13,B,356,3,1,0.15960582,0.84039426
14,B,356,3,1,0.50263524,0.4973648
1,A,356,4,1,0.8662895,0.13371056
2,A,356,4,1,0.86066127,0.13933863
3,A,356,4,1,0.8605755,0.13942441
4,A,356,4,1,0.86066127,0.13933863
5,A,356,4,1,0.8756324,0.124367654
6,A,356,4,1,0.8606612,0.13933863
7,A,356,4,1,0.5020908,0.49790922
8,B,356,4,1,0.13371058,0.8662895
9,B,356,4,1,0.13933864,0.8606612
10,B,356,4,1,0.12167074,0.87832934
11,B,356,4,1,0.13933864,0.8606612
12,B,356,4,1,0.14459519,0.8554047
13,B,356,4,1,0.13933864,0.8606612
14,B,356,4,1,0.49795017,0.5020498
1,A,356,5,1,0.88000613,0.11999387
2,A,356,5,1,0.87426674,0.12573329
3,A,356,5,1,0.87417316,0.12582685
4,A,356,5,1,0.87426674,0.12573329
5,A,356,5,1,0.8908231,0.109176934
6,A,356,5,1,0.87426674,0.1257333
7,A,356,5,1,0.50536346,0.49463657
8,B,356,5,1,0.11999388,0.88000613
9,B,356,5,1,0.1257333,0.87426674
10,B,356,5,1,0.1063714,0.8936287
11,B,356,5,1,0.12573332,0.87426674
12,B,356,5,1,0.13119608,0.8688039
13,B,356,5,1,0.1257333,0.87426674
14,B,356,5,1,0.49468413,0.50531596
1,A,356,6,1,0.8898472,0.11015276
2,A,356,6,1,0.88403654,0.11596361
3,A,356,6,1,0.8839373,0.11606291
4,A,356,6,1,0.88403654,0.1159636
5,A,356,6,1,0.9017325,0.09826742
6,A,356,6,1,0.88403654,0.11596361
7,A,356,6,1,0.5077688,0.4922312
8,B,356,6,1,0.110152744,0.8898472
9,B,356,6,1,0.11596359,0.88403654
10,B,356,6,1,0.09538383,0.9046161
11,B,356,6,1,0.11596362,0.8840365
12,B,356,6,1,0.12157455,0.87842554
13,B,356,6,1,0.11596361,0.88403654
14,B,356,6,1,0.4922837,0.50771636
1,A,356,7,1,0.89725405,0.102746055
2,A,356,7,1,0.89139396,0.10860603
3,A,356,7,1,0.8912902,0.10870975
4,A,356,7,1,0.89139396,0.10860603
5,A,356,7,1,0.9099489,0.09005118
6,A,356,7,1,0.891394,0.108606026
7,A,356,7,1,0.50960904,0.49039084
8,B,356,7,1,0.102746055,0.89725405
9,B,356,7,1,0.10860603,0.891394
10,B,356,7,1,0.0871088,0.9128913
11,B,356,7,1,0.10860603,0.891394
12,B,356,7,1,0.11432864,0.88567144
13,B,356,7,1,0.10860603,0.89139396
14,B,356,7,1,0.4904471,0.50955266
1,A,356,8,1,0.903031,0.096969076
2,A,356,8,1,0.89713544,0.10286469
3,A,356,8,1,0.89702815,0.10297189
4,A,356,8,1,0.8971354,0.10286469
5,A,356,8,1,0.91636026,0.083639756
6,A,356,8,1,0.8971354,0.1028647
7,A,356,8,1,0.5110617,0.48893836
8,B,356,8,1,0.096969076,0.903031
9,B,356,8,1,0.10286469,0.89713544
10,B,356,8,1,0.08065146,0.91934854
11,B,356,8,1,0.10286469,0.89713544
12,B,356,8,1,0.108674444,0.89132565
13,B,356,8,1,0.1028647,0.89713544
14,B,356,8,1,0.48899764,0.51100254
1,A,356,9,1,0.9076632,0.09233685
2,A,356,9,1,0.90174073,0.09825935
3,A,356,9,1,0.90163076,0.098369345
4,A,356,9,1,0.9017408,0.098259345
5,A,356,9,1,0.921503,0.078496955
6,A,356,9,1,0.9017408,0.098259345
7,A,356,9,1,0.5122371,0.48776296
8,B,356,9,1,0.09233685,0.90766317
9,B,356,9,1,0.098259345,0.9017408
10,B,356,9,1,0.07547184,0.9245281
11,B,356,9,1,0.098259345,0.9017408
12,B,356,9,1,0.10413903,0.89586097
13,B,356,9,1,0.09825934,0.90174073
14,B,356,9,1,0.48782474,0.5121753
1,A,356,10,1,0.9114605,0.088539615
2,A,356,10,1,0.9055169,0.09448303
3,A,356,10,1,0.9054047,0.09459538
4,A,356,10,1,0.9055169,0.09448303
5,A,356,10,1,0.9257199,0.07428005
6,A,356,10,1,0.9055169,0.09448304
7,A,356,10,1,0.51320726,0.4867928
8,B,356,10,1,0.088539615,0.9114605
9,B,356,10,1,0.09448303,0.9055169
10,B,356,10,1,0.07122472,0.92877525
11,B,356,10,1,0.09448303,0.9055169
12,B,356,10,1,0.10042006,0.8995799
13,B,356,10,1,0.09448303,0.905517
14,B,356,10,1,0.48685658,0.51314354
1,A,356,1,2,0.73328125,0.26671875
2,A,356,1,2,0.7242309,0.27576917
3,A,356,1,2,0.7242309,0.27576917
4,A,356,1,2,0.7362484,0.26375166
5,A,356,1,2,0.72037774,0.27962235
6,A,356,1,2,0.7241994,0.27580068
7,A,356,1,2,0.43341473,0.56658524
8,B,356,1,2,0.25920302,0.74079704
9,B,356,1,2,0.2622439,0.7377562
10,B,356,1,2,0.2622439,0.7377562
11,B,356,1,2,0.2622743,0.73772585
12,B,356,1,2,0.26771963,0.73228043
13,B,356,1,2,0.25764427,0.7423557
14,B,356,1,2,0.52158266,0.4784174
1,A,356,2,2,0.82375383,0.17624615
2,A,356,2,2,0.829414,0.17058595
3,A,356,2,2,0.8336067,0.16639334
4,A,356,2,2,0.7979377,0.20206231
5,A,356,2,2,0.79332227,0.20667768
6,A,356,2,2,0.81560606,0.1843939
7,A,356,2,2,0.45507783,0.54492205
8,B,356,2,2,0.1888737,0.81112623
9,B,356,2,2,0.19464867,0.8053513
10,B,356,2,2,0.19455078,0.80544925
11,B,356,2,2,0.1957029,0.80429703
12,B,356,2,2,0.19724116,0.80275875
13,B,356,2,2,0.18290704,0.81709296
14,B,356,2,2,0.500872,0.49912795
1,A,356,3,2,0.83579457,0.1642054
2,A,356,3,2,0.8518886,0.14811146
3,A,356,3,2,0.83355606,0.166444
4,A,356,3,2,0.83355606,0.166444
5,A,356,3,2,0.8287318,0.17126831
6,A,356,3,2,0.8334841,0.16651598
7,A,356,3,2,0.46886373,0.5311362
8,B,356,3,2,0.1542704,0.8457297
9,B,356,3,2,0.1613115,0.83868855
10,B,356,3,2,0.1612364,0.83876365
11,B,356,3,2,0.1612364,0.83876365
12,B,356,3,2,0.16595367,0.83404624
13,B,356,3,2,0.14520553,0.8547945
14,B,356,3,2,0.4459789,0.55402094
1,A,356,4,2,0.8510009,0.14899927
2,A,356,4,2,0.87173295,0.12826708
3,A,356,4,2,0.8484383,0.15156159
4,A,356,4,2,0.8485476,0.15145232
5,A,356,4,2,0.84991693,0.15008311
6,A,356,4,2,0.8482212,0.1517788
7,A,356,4,2,0.43310326,0.56689686
8,B,356,4,2,0.121026605,0.87897336
9,B,356,4,2,0.13626097,0.863739
10,B,356,4,2,0.12009184,0.87990826
11,B,356,4,2,0.110928506,0.8890716
12,B,356,4,2,0.14320454,0.8567955
13,B,356,4,2,0.13617258,0.86382735
14,B,356,4,2,0.4330183,0.5669817
1,A,356,5,2,0.86260897,0.13739114
2,A,356,5,2,0.88656855,0.113431565
3,A,356,5,2,0.8606333,0.13936678
4,A,356,5,2,0.8609485,0.13905163
5,A,356,5,2,0.8627329,0.13726711
6,A,356,5,2,0.8606333,0.13936679
7,A,356,5,2,0.4896614,0.5103385
8,B,356,5,2,0.121795356,0.8782046
9,B,356,5,2,0.111205876,0.8887942
10,B,356,5,2,0.12878433,0.8712157
11,B,356,5,2,0.11114385,0.8888563
12,B,356,5,2,0.13632114,0.86367893
13,B,356,5,2,0.12878436,0.8712157
14,B,356,5,2,0.4272322,0.57276785
1,A,356,6,2,0.8709789,0.12902114
2,A,356,6,2,0.89712393,0.102876164
3,A,356,6,2,0.8695747,0.13042536
4,A,356,6,2,0.8698998,0.13010038
5,A,356,6,2,0.8719767,0.12802324
6,A,356,6,2,0.86957467,0.13042535
7,A,356,6,2,0.4962019,0.5037982
8,B,356,6,2,0.11219979,0.8878003
9,B,356,6,2,0.100569546,0.8994303
10,B,356,6,2,0.11910828,0.8808918
11,B,356,6,2,0.10050392,0.89949596
12,B,356,6,2,0.12632336,0.8736768
13,B,356,6,2,0.11910829,0.8808918
14,B,356,6,2,0.4234381,0.5765619
1,A,356,7,2,0.87727857,0.12272137
2,A,356,7,2,0.9048639,0.09513601
3,A,356,7,2,0.87638617,0.123613894
4,A,356,7,2,0.87638617,0.123613894
5,A,356,7,2,0.87863165,0.12136846
6,A,356,7,2,0.87638617,0.12361388
7,A,356,7,2,0.48705614,0.51294386
8,B,356,7,2,0.10378993,0.8962101
9,B,356,7,2,0.08815013,0.9118498
10,B,356,7,2,0.11128152,0.88871855
11,B,356,7,2,0.11128153,0.88871855
12,B,356,7,2,0.117992036,0.8820081
13,B,356,7,2,0.111281514,0.88871855
14,B,356,7,2,0.4207974,0.57920265
1,A,356,8,2,0.88222176,0.117778294
2,A,356,8,2,0.9110845,0.08891559
3,A,356,8,2,0.88168,0.11832006
4,A,356,8,2,0.88168,0.11832008
5,A,356,8,2,0.8840975,0.11590256
6,A,356,8,2,0.88168,0.11832008
7,A,356,8,2,0.4907184,0.5092817
8,B,356,8,2,0.097848564,0.90215147
9,B,356,8,2,0.08157061,0.9184294
10,B,356,8,2,0.105339594,0.8946604
11,B,356,8,2,0.105339594,0.8946604
12,B,356,8,2,0.11193355,0.88806635
13,B,356,8,2,0.10533959,0.8946604
14,B,356,8,2,0.41882575,0.58117425
1,A,356,9,2,0.88619286,0.11380722
2,A,356,9,2,0.9160783,0.083921686
3,A,356,9,2,0.88593495,0.11406522
4,A,356,9,2,0.88593495,0.11406523
5,A,356,9,2,0.88849264,0.11150738
6,A,356,9,2,0.8859349,0.11406524
7,A,356,9,2,0.49370247,0.50629747
8,B,356,9,2,0.0930939,0.90690625
9,B,356,9,2,0.07629747,0.92370254
10,B,356,9,2,0.10056016,0.8994398
11,B,356,9,2,0.10056012,0.8994399
12,B,356,9,2,0.10707485,0.8929252
13,B,356,9,2,0.100560136,0.8994399
14,B,356,9,2,0.41730976,0.58269036
1,A,356,10,2,0.8894529,0.11054718
2,A,356,10,2,0.920176,0.079824045
3,A,356,10,2,0.88942915,0.110570855
4,A,356,10,2,0.8894292,0.110570855
5,A,356,10,2,0.8921037,0.10789639
6,A,356,10,2,0.8894292,0.11057083
7,A,356,10,2,0.49617988,0.5038202
8,B,356,10,2,0.089202486,0.9107976
9,B,356,10,2,0.07197667,0.9280232
10,B,356,10,2,0.09663235,0.90336746
11,B,356,10,2,0.09663234,0.90336746
12,B,356,10,2,0.10309141,0.8969087
13,B,356,10,2,0.09663234,0.90336746
14,B,356,10,2,0.4161087,0.58389133
1,A,356,1,3,0.74436855,0.25563145
2,A,356,1,3,0.7436111,0.2563888
3,A,356,1,3,0.7403747,0.2596254
4,A,356,1,3,0.7403746,0.2596254
5,A,356,1,3,0.73693085,0.26306903
6,A,356,1,3,0.7403746,0.2596254
7,A,356,1,3,0.47842488,0.521575
8,B,356,1,3,0.25563145,0.74436855
9,B,356,1,3,0.25965536,0.7403447
10,B,356,1,3,0.2596254,0.7403746
11,B,356,1,3,0.2596254,0.7403746
12,B,356,1,3,0.25813225,0.7418677
13,B,356,1,3,0.2596254,0.7403746
14,B,356,1,3,0.5215771,0.47842276
1,A,356,2,3,0.8119563,0.18804373
2,A,356,2,3,0.8069111,0.1930888
3,A,356,2,3,0.8069111,0.19308878
4,A,356,2,3,0.8069111,0.19308878
5,A,356,2,3,0.8156813,0.18431866
6,A,356,2,3,0.8069111,0.19308878
7,A,356,2,3,0.49018198,0.50981796
8,B,356,2,3,0.18804373,0.8119563
9,B,356,2,3,0.19308878,0.8069111
10,B,356,2,3,0.19308878,0.8069111
11,B,356,2,3,0.19308878,0.8069111
12,B,356,2,3,0.18431866,0.8156813
13,B,356,2,3,0.1930888,0.8069111
14,B,356,2,3,0.509818,0.49018192
1,A,356,3,3,0.84582984,0.15417029
2,A,356,3,3,0.8403943,0.15960582
3,A,356,3,3,0.8403943,0.1596058
4,A,356,3,3,0.8403943,0.1596058
5,A,356,3,3,0.8530115,0.1469886
6,A,356,3,3,0.8403943,0.1596058
7,A,356,3,3,0.49739656,0.5026035
8,B,356,3,3,0.15417029,0.84582984
9,B,356,3,3,0.1596058,0.84039426
10,B,356,3,3,0.1596058,0.84039426
11,B,356,3,3,0.1596058,0.84039426
12,B,356,3,3,0.14698862,0.8530115
13,B,356,3,3,0.15960582,0.84039426
14,B,356,3,3,0.50260353,0.49739656
1,A,356,4,3,0.8662895,0.13371056
2,A,356,4,3,0.8606613,0.13933863
3,A,356,4,3,0.86066127,0.13933863
4,A,356,4,3,0.8606613,0.13933863
5,A,356,4,3,0.8756324,0.12436765
6,A,356,4,3,0.8606612,0.13933863
7,A,356,4,3,0.50209075,0.49790922
8,B,356,4,3,0.13371058,0.8662895
9,B,356,4,3,0.13933864,0.8606612
10,B,356,4,3,0.13933864,0.8606612
11,B,356,4,3,0.13933866,0.8606612
12,B,356,4,3,0.12436767,0.8756324
13,B,356,4,3,0.13933864,0.8606612
14,B,356,4,3,0.49790916,0.5020909
1,A,356,5,3,0.88000613,0.11999387
2,A,356,5,3,0.87426674,0.1257333
3,A,356,5,3,0.87426674,0.1257333
4,A,356,5,3,0.87426674,0.1257333
5,A,356,5,3,0.8908231,0.109176934
6,A,356,5,3,0.87426674,0.1257333
7,A,356,5,3,0.50536346,0.49463657
8,B,356,5,3,0.11999388,0.88000613
9,B,356,5,3,0.12573332,0.87426674
10,B,356,5,3,0.12573332,0.87426674
11,B,356,5,3,0.12573332,0.87426674
12,B,356,5,3,0.10917695,0.8908231
13,B,356,5,3,0.12573332,0.87426674
14,B,356,5,3,0.49463657,0.50536346
1,A,356,6,3,0.8898472,0.110152744
2,A,356,6,3,0.88403654,0.1159636
3,A,356,6,3,0.88403654,0.1159636
4,A,356,6,3,0.88403654,0.1159636
5,A,356,6,3,0.9017325,0.09826741
6,A,356,6,3,0.88403654,0.11596359
7,A,356,6,3,0.5077688,0.4922312
8,B,356,6,3,0.11015276,0.8898472
9,B,356,6,3,0.11596359,0.88403654
10,B,356,6,3,0.115963586,0.88403654
11,B,356,6,3,0.11596359,0.88403654
12,B,356,6,3,0.09826741,0.9017325
13,B,356,6,3,0.1159636,0.8840365
14,B,356,6,3,0.4922313,0.5077688
1,A,356,7,3,0.89725405,0.102746055
2,A,356,7,3,0.89139396,0.10860603
3,A,356,7,3,0.89139396,0.10860603
4,A,356,7,3,0.89139396,0.10860604
5,A,356,7,3,0.9099489,0.09005118
6,A,356,7,3,0.89139396,0.108606026
7,A,356,7,3,0.50960886,0.4903909
8,B,356,7,3,0.10274605,0.89725405
9,B,356,7,3,0.108606055,0.891394
10,B,356,7,3,0.10860603,0.891394
