stimulus,seed,iteration,observed_probs,observed_ranking,predicted_probs_leaf,predicted_probs_basic,predicted_probs_best,reaction_time,correlation_probs_leaf,correlation_probs_basic,correlation_probs_best,correlation_rank_leaf,correlation_rank_basic,correlation_rank_best
9,100,3,0.27,1,0.25,0.125,0.125,4.79221344,0.520095504,0.548374104,0.562733945,0.485294118,0.538235294,0.455882353
10,100,3,0.95,12,0.75,0.875,0.875,4.67300415,0.520095504,0.548374104,0.562733945,0.485294118,0.538235294,0.455882353
11,100,3,0.39,2,0.75,0.785714269,0.785714269,4.79221344,0.520095504,0.548374104,0.562733945,0.485294118,0.538235294,0.455882353
12,100,3,0.67,4,0.25,0.100000001,0.100000001,4.696846008,0.520095504,0.548374104,0.562733945,0.485294118,0.538235294,0.455882353
13,100,3,0.81,9,0.75,0.899999976,0.75,4.720687866,0.520095504,0.548374104,0.562733945,0.485294118,0.538235294,0.455882353
14,100,3,0.97,15,0.75,0.875,0.833333313,4.720687866,0.520095504,0.548374104,0.562733945,0.485294118,0.538235294,0.455882353
15,100,3,0.92,11,0.75,0.899999976,0.899999976,5.674362183,0.520095504,0.548374104,0.562733945,0.485294118,0.538235294,0.455882353
16,100,3,0.91,10,0.75,0.875,0.875,4.601478577,0.520095504,0.548374104,0.562733945,0.485294118,0.538235294,0.455882353
1,100,4,0.72,5,0.75,0.75,0.75,7.724761963,0.668915677,0.562322581,0.471767533,0.655882353,0.570588235,0.520588235
2,100,4,0.72,6,0.75,0.875,0.699999988,6.008148193,0.668915677,0.562322581,0.471767533,0.655882353,0.570588235,0.520588235
3,100,4,0.44,3,0.25,0.125,0.25,5.388259888,0.668915677,0.562322581,0.471767533,0.655882353,0.570588235,0.520588235
4,100,4,0.97,13,0.75,0.875,0.75,4.816055298,0.668915677,0.562322581,0.471767533,0.655882353,0.570588235,0.520588235
5,100,4,0.72,7,0.75,0.300000012,0.300000012,4.291534424,0.668915677,0.562322581,0.471767533,0.655882353,0.570588235,0.520588235
6,100,4,0.98,16,0.75,0.875,0.75,6.198883057,0.668915677,0.562322581,0.471767533,0.655882353,0.570588235,0.520588235
7,100,4,0.97,14,0.75,0.875,0.875,5.388259888,0.668915677,0.562322581,0.471767533,0.655882353,0.570588235,0.520588235
8,100,4,0.77,8,0.75,0.875,0.699999988,5.722045898,0.668915677,0.562322581,0.471767533,0.655882353,0.570588235,0.520588235
9,100,4,0.27,1,0.25,0.125,0.300000012,5.292892456,0.668915677,0.562322581,0.471767533,0.655882353,0.570588235,0.520588235
10,100,4,0.95,12,0.75,0.875,0.875,5.078315735,0.668915677,0.562322581,0.471767533,0.655882353,0.570588235,0.520588235
11,100,4,0.39,2,0.25,0.125,0.300000012,5.102157593,0.668915677,0.562322581,0.471767533,0.655882353,0.570588235,0.520588235
12,100,4,0.67,4,0.75,0.25,0.25,5.102157593,0.668915677,0.562322581,0.471767533,0.655882353,0.570588235,0.520588235
13,100,4,0.81,9,0.75,0.75,0.5,5.125999451,0.668915677,0.562322581,0.471767533,0.655882353,0.570588235,0.520588235
14,100,4,0.97,15,0.75,0.875,0.833333313,8.201599121,0.668915677,0.562322581,0.471767533,0.655882353,0.570588235,0.520588235
15,100,4,0.92,11,0.75,0.875,0.833333313,5.197525024,0.668915677,0.562322581,0.471767533,0.655882353,0.570588235,0.520588235
16,100,4,0.91,10,0.75,0.875,0.699999988,5.221366882,0.668915677,0.562322581,0.471767533,0.655882353,0.570588235,0.520588235
1,100,5,0.72,5,0.75,0.75,0.75,5.006790161,,0.389390516,0.406181599,0.373529412,0.561764706,0.470588235
2,100,5,0.72,6,0.75,0.5,0.5,5.81741333,,0.389390516,0.406181599,0.373529412,0.561764706,0.470588235
3,100,5,0.44,3,0.75,0.25,0.25,5.793571472,,0.389390516,0.406181599,0.373529412,0.561764706,0.470588235
4,100,5,0.97,13,0.75,0.75,0.75,6.985664368,,0.389390516,0.406181599,0.373529412,0.561764706,0.470588235
5,100,5,0.72,7,0.75,0.5,0.5,4.816055298,,0.389390516,0.406181599,0.373529412,0.561764706,0.470588235
6,100,5,0.98,16,0.75,0.75,0.75,5.412101746,,0.389390516,0.406181599,0.373529412,0.561764706,0.470588235
7,100,5,0.97,14,0.75,0.75,0.75,5.078315735,,0.389390516,0.406181599,0.373529412,0.561764706,0.470588235
8,100,5,0.77,8,0.75,0.5,0.5,4.768371582,,0.389390516,0.406181599,0.373529412,0.561764706,0.470588235
9,100,5,0.27,1,0.75,0.5,0.5,4.601478577,,0.389390516,0.406181599,0.373529412,0.561764706,0.470588235
10,100,5,0.95,12,0.75,0.833333313,0.833333313,4.577636719,,0.389390516,0.406181599,0.373529412,0.561764706,0.470588235
11,100,5,0.39,2,0.75,0.5,0.5,4.506111145,,0.389390516,0.406181599,0.373529412,0.561764706,0.470588235
12,100,5,0.67,4,0.75,0.25,0.375,5.388259888,,0.389390516,0.406181599,0.373529412,0.561764706,0.470588235
13,100,5,0.81,9,0.75,0.75,0.625,4.911422729,,0.389390516,0.406181599,0.373529412,0.561764706,0.470588235
14,100,5,0.97,15,0.75,0.833333313,0.833333313,4.577636719,,0.389390516,0.406181599,0.373529412,0.561764706,0.470588235
15,100,5,0.92,11,0.75,0.75,0.833333313,5.030632019,,0.389390516,0.406181599,0.373529412,0.561764706,0.470588235
16,100,5,0.91,10,0.75,0.5,0.5,11.70635223,,0.389390516,0.406181599,0.373529412,0.561764706,0.470588235
1,150,1,0.72,5,0.25,0.166666672,0.25,1.47819519,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
2,150,1,0.72,6,0.75,0.833333313,0.625,1.502037048,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
3,150,1,0.44,3,0.25,0.75,0.75,1.382827759,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
4,150,1,0.97,13,0.75,0.899999976,0.899999976,1.406669617,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
5,150,1,0.72,7,0.75,0.899999976,0.899999976,1.47819519,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
6,150,1,0.98,16,0.75,0.899999976,0.899999976,1.621246338,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
7,150,1,0.97,14,0.75,0.25,0.375,1.406669617,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
8,150,1,0.77,8,0.25,0.75,0.75,1.382827759,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
9,150,1,0.27,1,0.25,0.166666672,0.25,1.382827759,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
10,150,1,0.95,12,0.75,0.833333313,0.75,1.931190491,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
11,150,1,0.39,2,0.25,0.166666672,0.25,1.406669617,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
12,150,1,0.67,4,0.75,0.833333313,0.625,1.502037048,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
13,150,1,0.81,9,0.75,0.899999976,0.899999976,1.621246338,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
14,150,1,0.97,15,0.75,0.833333313,0.833333313,1.502037048,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
15,150,1,0.92,11,0.75,0.899999976,0.899999976,2.598762512,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
16,150,1,0.91,10,0.75,0.833333313,0.75,1.47819519,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
1,150,2,0.72,5,0.25,0.166666672,0.25,1.382827759,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
2,150,2,0.72,6,0.75,0.833333313,0.625,1.406669617,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
3,150,2,0.44,3,0.25,0.75,0.75,1.430511475,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
4,150,2,0.97,13,0.75,0.899999976,0.899999976,1.59740448,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
5,150,2,0.72,7,0.75,0.899999976,0.899999976,1.311302185,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
6,150,2,0.98,16,0.75,0.899999976,0.899999976,1.287460327,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
7,150,2,0.97,14,0.75,0.25,0.375,1.311302185,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
8,150,2,0.77,8,0.25,0.75,0.75,1.215934753,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
9,150,2,0.27,1,0.25,0.166666672,0.25,1.192092896,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
10,150,2,0.95,12,0.75,0.833333313,0.75,1.71661377,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
11,150,2,0.39,2,0.25,0.166666672,0.25,1.287460327,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
12,150,2,0.67,4,0.75,0.833333313,0.625,1.406669617,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
13,150,2,0.81,9,0.75,0.899999976,0.899999976,1.406669617,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
14,150,2,0.97,15,0.75,0.833333313,0.833333313,1.311302185,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
15,150,2,0.92,11,0.75,0.899999976,0.899999976,2.408027649,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
16,150,2,0.91,10,0.75,0.833333313,0.75,1.406669617,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
1,150,3,0.72,5,0.25,0.166666672,0.25,1.406669617,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
2,150,3,0.72,6,0.75,0.833333313,0.625,1.47819519,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
3,150,3,0.44,3,0.25,0.75,0.75,1.382827759,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
4,150,3,0.97,13,0.75,0.899999976,0.899999976,1.311302185,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
5,150,3,0.72,7,0.75,0.899999976,0.899999976,1.263618469,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
6,150,3,0.98,16,0.75,0.899999976,0.899999976,1.287460327,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
7,150,3,0.97,14,0.75,0.25,0.375,1.263618469,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
8,150,3,0.77,8,0.25,0.75,0.75,1.311302185,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
9,150,3,0.27,1,0.25,0.166666672,0.25,1.311302185,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
10,150,3,0.95,12,0.75,0.833333313,0.75,1.47819519,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
11,150,3,0.39,2,0.25,0.166666672,0.25,1.311302185,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
12,150,3,0.67,4,0.75,0.833333313,0.625,1.406669617,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
13,150,3,0.81,9,0.75,0.899999976,0.899999976,1.406669617,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
14,150,3,0.97,15,0.75,0.833333313,0.833333313,1.406669617,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
15,150,3,0.92,11,0.75,0.899999976,0.899999976,1.883506775,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
16,150,3,0.91,10,0.75,0.833333313,0.75,1.406669617,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
1,150,4,0.72,5,0.25,0.166666672,0.25,1.311302185,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
2,150,4,0.72,6,0.75,0.833333313,0.625,1.47819519,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
3,150,4,0.44,3,0.25,0.75,0.75,1.311302185,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
4,150,4,0.97,13,0.75,0.899999976,0.899999976,1.311302185,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
5,150,4,0.72,7,0.75,0.899999976,0.899999976,1.406669617,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
6,150,4,0.98,16,0.75,0.899999976,0.899999976,1.311302185,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
7,150,4,0.97,14,0.75,0.25,0.375,1.287460327,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
8,150,4,0.77,8,0.25,0.75,0.75,1.311302185,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
9,150,4,0.27,1,0.25,0.166666672,0.25,1.287460327,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
10,150,4,0.95,12,0.75,0.833333313,0.75,1.406669617,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
11,150,4,0.39,2,0.25,0.166666672,0.25,1.311302185,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
12,150,4,0.67,4,0.75,0.833333313,0.625,1.382827759,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
13,150,4,0.81,9,0.75,0.899999976,0.899999976,1.382827759,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
14,150,4,0.97,15,0.75,0.833333313,0.833333313,1.311302185,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
15,150,4,0.92,11,0.75,0.899999976,0.899999976,1.59740448,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
16,150,4,0.91,10,0.75,0.833333313,0.75,1.406669617,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
1,150,5,0.72,5,0.25,0.166666672,0.25,1.47819519,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
2,150,5,0.72,6,0.75,0.833333313,0.625,1.406669617,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
3,150,5,0.44,3,0.25,0.75,0.75,1.287460327,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
4,150,5,0.97,13,0.75,0.899999976,0.899999976,1.311302185,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
5,150,5,0.72,7,0.75,0.899999976,0.899999976,1.287460327,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
6,150,5,0.98,16,0.75,0.899999976,0.899999976,1.287460327,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
7,150,5,0.97,14,0.75,0.25,0.375,1.311302185,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
8,150,5,0.77,8,0.25,0.75,0.75,1.311302185,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
9,150,5,0.27,1,0.25,0.166666672,0.25,1.311302185,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
10,150,5,0.95,12,0.75,0.833333313,0.75,1.811981201,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
11,150,5,0.39,2,0.25,0.166666672,0.25,1.311302185,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
12,150,5,0.67,4,0.75,0.833333313,0.625,1.406669617,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
13,150,5,0.81,9,0.75,0.899999976,0.899999976,1.406669617,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
14,150,5,0.97,15,0.75,0.833333313,0.833333313,1.263618469,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
15,150,5,0.92,11,0.75,0.899999976,0.899999976,2.384185791,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
16,150,5,0.91,10,0.75,0.833333313,0.75,1.406669617,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
1,200,1,0.72,5,0.75,0.75,0.75,1.311302185,0.186223087,0.513695992,0.467347966,0.376470588,0.491176471,0.502941176
2,200,1,0.72,6,0.75,0.699999988,0.5,1.71661377,0.186223087,0.513695992,0.467347966,0.376470588,0.491176471,0.502941176
3,200,1,0.44,3,0.25,0.125,0.25,1.47819519,0.186223087,0.513695992,0.467347966,0.376470588,0.491176471,0.502941176
4,200,1,0.97,13,0.75,0.875,0.75,1.406669617,0.186223087,0.513695992,0.467347966,0.376470588,0.491176471,0.502941176
5,200,1,0.72,7,0.75,0.300000012,0.5,1.311302185,0.186223087,0.513695992,0.467347966,0.376470588,0.491176471,0.502941176
6,200,1,0.98,16,0.75,0.875,0.75,1.382827759,0.186223087,0.513695992,0.467347966,0.376470588,0.491176471,0.502941176
7,200,1,0.97,14,0.75,0.875,0.875,1.406669617,0.186223087,0.513695992,0.467347966,0.376470588,0.491176471,0.502941176
8,200,1,0.77,8,0.75,0.699999988,0.699999988,1.525878906,0.186223087,0.513695992,0.467347966,0.376470588,0.491176471,0.502941176
9,200,1,0.27,1,0.75,0.300000012,0.300000012,1.311302185,0.186223087,0.513695992,0.467347966,0.376470588,0.491176471,0.502941176
10,200,1,0.95,12,0.75,0.833333313,0.833333313,1.406669617,0.186223087,0.513695992,0.467347966,0.376470588,0.491176471,0.502941176
11,200,1,0.39,2,0.75,0.300000012,0.300000012,1.311302185,0.186223087,0.513695992,0.467347966,0.376470588,0.491176471,0.502941176
12,200,1,0.67,4,0.75,0.25,0.25,1.406669617,0.186223087,0.513695992,0.467347966,0.376470588,0.491176471,0.502941176
13,200,1,0.81,9,0.75,0.75,0.5,1.382827759,0.186223087,0.513695992,0.467347966,0.376470588,0.491176471,0.502941176
14,200,1,0.97,15,0.75,0.833333313,0.833333313,1.311302185,0.186223087,0.513695992,0.467347966,0.376470588,0.491176471,0.502941176
15,200,1,0.92,11,0.75,0.875,0.875,1.406669617,0.186223087,0.513695992,0.467347966,0.376470588,0.491176471,0.502941176
16,200,1,0.91,10,0.75,0.699999988,0.699999988,1.263618469,0.186223087,0.513695992,0.467347966,0.376470588,0.491176471,0.502941176
1,200,2,0.72,5,0.75,0.875,0.699999988,1.287460327,,-0.348347454,0.050340518,0.373529412,-0.185294118,0.202941176
2,200,2,0.72,6,0.75,0.583333313,0.583333313,1.692771912,,-0.348347454,0.050340518,0.373529412,-0.185294118,0.202941176
3,200,2,0.44,3,0.75,0.583333313,0.583333313,1.287460327,,-0.348347454,0.050340518,0.373529412,-0.185294118,0.202941176
4,200,2,0.97,13,0.75,0.416666657,0.416666657,1.311302185,,-0.348347454,0.050340518,0.373529412,-0.185294118,0.202941176
5,200,2,0.72,7,0.75,0.875,0.699999988,1.406669617,,-0.348347454,0.050340518,0.373529412,-0.185294118,0.202941176
6,200,2,0.98,16,0.75,0.875,0.875,1.287460327,,-0.348347454,0.050340518,0.373529412,-0.185294118,0.202941176
7,200,2,0.97,14,0.75,0.416666657,0.416666657,1.311302185,,-0.348347454,0.050340518,0.373529412,-0.185294118,0.202941176
8,200,2,0.77,8,0.75,0.583333313,0.583333313,1.502037048,,-0.348347454,0.050340518,0.373529412,-0.185294118,0.202941176
9,200,2,0.27,1,0.75,0.875,0.699999988,1.406669617,,-0.348347454,0.050340518,0.373529412,-0.185294118,0.202941176
10,200,2,0.95,12,0.75,0.583333313,0.875,1.406669617,,-0.348347454,0.050340518,0.373529412,-0.185294118,0.202941176
11,200,2,0.39,2,0.75,0.875,0.699999988,1.215934753,,-0.348347454,0.050340518,0.373529412,-0.185294118,0.202941176
12,200,2,0.67,4,0.75,0.583333313,0.583333313,1.311302185,,-0.348347454,0.050340518,0.373529412,-0.185294118,0.202941176
13,200,2,0.81,9,0.75,0.875,0.699999988,1.406669617,,-0.348347454,0.050340518,0.373529412,-0.185294118,0.202941176
14,200,2,0.97,15,0.75,0.300000012,0.300000012,1.096725464,,-0.348347454,0.050340518,0.373529412,-0.185294118,0.202941176
15,200,2,0.92,11,0.75,0.875,0.699999988,1.215934753,,-0.348347454,0.050340518,0.373529412,-0.185294118,0.202941176
16,200,2,0.91,10,0.75,0.583333313,0.875,1.382827759,,-0.348347454,0.050340518,0.373529412,-0.185294118,0.202941176
1,200,3,0.72,5,0.75,0.75,0.75,1.311302185,0.186223087,0.513695992,0.467347966,0.376470588,0.491176471,0.502941176
2,200,3,0.72,6,0.75,0.699999988,0.5,1.835823059,0.186223087,0.513695992,0.467347966,0.376470588,0.491176471,0.502941176
3,200,3,0.44,3,0.25,0.125,0.25,1.502037048,0.186223087,0.513695992,0.467347966,0.376470588,0.491176471,0.502941176
4,200,3,0.97,13,0.75,0.875,0.75,1.525878906,0.186223087,0.513695992,0.467347966,0.376470588,0.491176471,0.502941176
5,200,3,0.72,7,0.75,0.300000012,0.5,1.406669617,0.186223087,0.513695992,0.467347966,0.376470588,0.491176471,0.502941176
6,200,3,0.98,16,0.75,0.875,0.75,1.47819519,0.186223087,0.513695992,0.467347966,0.376470588,0.491176471,0.502941176
7,200,3,0.97,14,0.75,0.875,0.875,1.406669617,0.186223087,0.513695992,0.467347966,0.376470588,0.491176471,0.502941176
8,200,3,0.77,8,0.75,0.699999988,0.699999988,1.382827759,0.186223087,0.513695992,0.467347966,0.376470588,0.491176471,0.502941176
9,200,3,0.27,1,0.75,0.300000012,0.300000012,1.311302185,0.186223087,0.513695992,0.467347966,0.376470588,0.491176471,0.502941176
10,200,3,0.95,12,0.75,0.833333313,0.833333313,1.311302185,0.186223087,0.513695992,0.467347966,0.376470588,0.491176471,0.502941176
11,200,3,0.39,2,0.75,0.300000012,0.300000012,1.287460327,0.186223087,0.513695992,0.467347966,0.376470588,0.491176471,0.502941176
12,200,3,0.67,4,0.75,0.25,0.25,1.406669617,0.186223087,0.513695992,0.467347966,0.376470588,0.491176471,0.502941176
13,200,3,0.81,9,0.75,0.75,0.5,1.382827759,0.186223087,0.513695992,0.467347966,0.376470588,0.491176471,0.502941176
14,200,3,0.97,15,0.75,0.833333313,0.833333313,1.311302185,0.186223087,0.513695992,0.467347966,0.376470588,0.491176471,0.502941176
15,200,3,0.92,11,0.75,0.875,0.875,1.287460327,0.186223087,0.513695992,0.467347966,0.376470588,0.491176471,0.502941176
16,200,3,0.91,10,0.75,0.699999988,0.699999988,1.168251038,0.186223087,0.513695992,0.467347966,0.376470588,0.491176471,0.502941176
1,200,4,0.72,5,0.75,0.875,0.699999988,1.192092896,,-0.348347454,0.050340518,0.373529412,-0.185294118,0.202941176
