seed,epoch,block,stimulus,category,distance,pred_A,pred_B
356,1,7,12,B,4,0.8529565930366516,0.1470434069633484
356,1,7,13,B,5,0.8536425232887268,0.1463574767112732
356,1,7,14,B,6,0.8636307716369629,0.13636934757232666
356,1,8,1,A,0,0.8648297190666199,0.13517026603221893
356,1,8,2,A,1,0.863586962223053,0.1364130824804306
356,1,8,3,A,2,0.8233093023300171,0.17669059336185455
356,1,8,4,A,3,0.8142486810684204,0.185751274228096
356,1,8,5,A,4,0.15148642659187317,0.8485136032104492
356,1,8,6,A,5,0.15089631080627441,0.8491036891937256
356,1,8,7,A,6,0.13377287983894348,0.8662272095680237
356,1,8,8,B,0,0.13377287983894348,0.8662272095680237
356,1,8,9,B,1,0.12798529863357544,0.8720147013664246
356,1,8,10,B,2,0.1768019199371338,0.8231982588768005
356,1,8,11,B,3,0.18679985404014587,0.8132002949714661
356,1,8,12,B,4,0.8568195700645447,0.14318053424358368
356,1,8,13,B,5,0.8575668334960938,0.14243324100971222
356,1,8,14,B,6,0.8648297190666199,0.13517026603221893
356,1,9,1,A,0,0.8657316565513611,0.1342683881521225
356,1,9,2,A,1,0.8663778901100159,0.13362210988998413
356,1,9,3,A,2,0.825606644153595,0.17439334094524384
356,1,9,4,A,3,0.8179863691329956,0.18201367557048798
356,1,9,5,A,4,0.1491982340812683,0.8508018255233765
356,1,9,6,A,5,0.14857399463653564,0.8514260053634644
356,1,9,7,A,6,0.13283459842205048,0.8671653866767883
356,1,9,8,B,0,0.13283459842205048,0.8671653866767883
356,1,9,9,B,1,0.1247602328658104,0.8752397894859314
356,1,9,10,B,2,0.17392151057720184,0.826078474521637
356,1,9,11,B,3,0.18294601142406464,0.8170539736747742
356,1,9,12,B,4,0.8594683408737183,0.14053167402744293
356,1,9,13,B,5,0.860256552696228,0.1397434026002884
356,1,9,14,B,6,0.8657316565513611,0.1342683881521225
356,1,10,1,A,0,0.866435170173645,0.13356482982635498
356,1,10,2,A,1,0.8684244751930237,0.1315755844116211
356,1,10,3,A,2,0.8272738456726074,0.1727260798215866
356,1,10,4,A,3,0.8217925429344177,0.17820750176906586
356,1,10,5,A,4,0.1474982500076294,0.8525018095970154
356,1,10,6,A,5,0.14684917032718658,0.8531508445739746
356,1,10,7,A,6,0.1321064531803131,0.8678934574127197
356,1,10,8,B,0,0.1321064531803131,0.8678934574127197
356,1,10,9,B,1,0.1224328801035881,0.8775670528411865
356,1,10,10,B,2,0.17350608110427856,0.8264939785003662
356,1,10,11,B,3,0.18037493526935577,0.8196250200271606
356,1,10,12,B,4,0.8614102005958557,0.13858993351459503
356,1,10,13,B,5,0.8622276782989502,0.13777226209640503
356,1,10,14,B,6,0.866435170173645,0.13356482982635498
356,2,1,1,A,0,0.813044548034668,0.186955526471138
356,2,1,2,A,1,0.8069643378257751,0.19303566217422485
356,2,1,3,A,2,0.7931522727012634,0.2068478912115097
356,2,1,4,A,3,0.7391906976699829,0.2608092725276947
356,2,1,5,A,4,0.3878026008605957,0.6121973395347595
356,2,1,6,A,5,0.20575091242790222,0.7942490577697754
356,2,1,7,A,6,0.19396790862083435,0.8060319423675537
356,2,1,8,B,0,0.19396790862083435,0.8060319423675537
356,2,1,9,B,1,0.2054705023765564,0.7945293188095093
356,2,1,10,B,2,0.22148020565509796,0.7785197496414185
356,2,1,11,B,3,0.2674057185649872,0.7325944304466248
356,2,1,12,B,4,0.5966770052909851,0.4033229649066925
356,2,1,13,B,5,0.8015276789665222,0.1984722763299942
356,2,1,14,B,6,0.813044548034668,0.186955526471138
356,2,2,1,A,0,0.826246440410614,0.17375360429286957
356,2,2,2,A,1,0.8148460984230042,0.18515396118164062
356,2,2,3,A,2,0.8467238545417786,0.15327617526054382
356,2,2,4,A,3,0.8404326438903809,0.1595672070980072
356,2,2,5,A,4,0.21814709901809692,0.7818529605865479
356,2,2,6,A,5,0.1816972941160202,0.8183027505874634
356,2,2,7,A,6,0.17350201308727264,0.8264981508255005
356,2,2,8,B,0,0.17350201308727264,0.8264981508255005
356,2,2,9,B,1,0.18168459832668304,0.8183155059814453
356,2,2,10,B,2,0.1607934832572937,0.8392065763473511
356,2,2,11,B,3,0.19298791885375977,0.8070120215415955
356,2,2,12,B,4,0.8084987998008728,0.1915011703968048
356,2,2,13,B,5,0.816718339920044,0.18328167498111725
356,2,2,14,B,6,0.826246440410614,0.17375360429286957
356,2,3,1,A,0,0.8599978685379028,0.14000210165977478
356,2,3,2,A,1,0.8211941719055176,0.17880582809448242
356,2,3,3,A,2,0.8158422708511353,0.18415777385234833
356,2,3,4,A,3,0.8115176558494568,0.18848228454589844
356,2,3,5,A,4,0.1666659563779831,0.8333341479301453
356,2,3,6,A,5,0.17674942314624786,0.8232505321502686
356,2,3,7,A,6,0.142222598195076,0.8577774167060852
356,2,3,8,B,0,0.142222598195076,0.8577774167060852
356,2,3,9,B,1,0.18018250167369843,0.8198175430297852
356,2,3,10,B,2,0.18421946465969086,0.8157805800437927
356,2,3,11,B,3,0.18869423866271973,0.811305820941925
356,2,3,12,B,4,0.8278959393501282,0.17210403084754944
356,2,3,13,B,5,0.8206319808959961,0.17936797440052032
356,2,3,14,B,6,0.8599978685379028,0.14000210165977478
356,2,4,1,A,0,0.8806198835372925,0.11938022822141647
356,2,4,2,A,1,0.8251944184303284,0.17480561137199402
356,2,4,3,A,2,0.8155412077903748,0.18445871770381927
356,2,4,4,A,3,0.8102545142173767,0.18974550068378448
356,2,4,5,A,4,0.1672908365726471,0.8327092528343201
356,2,4,6,A,5,0.17370861768722534,0.8262913823127747
356,2,4,7,A,6,0.12636606395244598,0.8736339211463928
356,2,4,8,B,0,0.12636606395244598,0.8736339211463928
356,2,4,9,B,1,0.17477232217788696,0.8252277374267578
356,2,4,10,B,2,0.1845071017742157,0.8154927492141724
356,2,4,11,B,3,0.19073429703712463,0.809265673160553
356,2,4,12,B,4,0.8319873809814453,0.16801270842552185
356,2,4,13,B,5,0.824552595615387,0.17544741928577423
356,2,4,14,B,6,0.8806198835372925,0.11938022822141647
356,2,5,1,A,0,0.8878076672554016,0.11219238489866257
356,2,5,2,A,1,0.8315595984458923,0.16844043135643005
356,2,5,3,A,2,0.8273574113845825,0.1726425141096115
356,2,5,4,A,3,0.8109816312789917,0.18901847302913666
356,2,5,5,A,4,0.17266212403774261,0.8273380398750305
356,2,5,6,A,5,0.16673654317855835,0.8332635164260864
356,2,5,7,A,6,0.12017623335123062,0.8798237442970276
356,2,5,8,B,0,0.12017623335123062,0.8798237442970276
356,2,5,9,B,1,0.16642026603221893,0.8335797190666199
356,2,5,10,B,2,0.17268024384975433,0.8273196220397949
356,2,5,11,B,3,0.1885097622871399,0.8114901781082153
356,2,5,12,B,4,0.8326255083084106,0.16737453639507294
356,2,5,13,B,5,0.8322386741638184,0.16776131093502045
356,2,5,14,B,6,0.8878076672554016,0.11219238489866257
356,2,6,1,A,0,0.8916614651679993,0.1083386242389679
356,2,6,2,A,1,0.8559480309486389,0.14405198395252228
356,2,6,3,A,2,0.8327005505561829,0.16729937493801117
356,2,6,4,A,3,0.8141064643859863,0.18589355051517487
356,2,6,5,A,4,0.14646074175834656,0.853539228439331
356,2,6,6,A,5,0.1393589824438095,0.8606410622596741
356,2,6,7,A,6,0.11675052344799042,0.8832493424415588
356,2,6,8,B,0,0.11675052344799042,0.8832493424415588
356,2,6,9,B,1,0.1390770524740219,0.8609230518341064
356,2,6,10,B,2,0.16548539698123932,0.8345146179199219
356,2,6,11,B,3,0.1864119917154312,0.81358802318573
356,2,6,12,B,4,0.8595787882804871,0.1404212862253189
356,2,6,13,B,5,0.8598048686981201,0.14019513130187988
356,2,6,14,B,6,0.8916614651679993,0.1083386242389679
356,2,7,1,A,0,0.8940959572792053,0.10590405017137527
356,2,7,2,A,1,0.8841947913169861,0.11580520868301392
356,2,7,3,A,2,0.8313248157501221,0.16867516934871674
356,2,7,4,A,3,0.8181294202804565,0.18187053501605988
356,2,7,5,A,4,0.11973640322685242,0.88026362657547
356,2,7,6,A,5,0.11143814772367477,0.8885618448257446
356,2,7,7,A,6,0.11455242335796356,0.88544762134552
356,2,7,8,B,0,0.11455242335796356,0.88544762134552
356,2,7,9,B,1,0.11120279133319855,0.8887971639633179
356,2,7,10,B,2,0.16652117669582367,0.8334788084030151
356,2,7,11,B,3,0.1823340505361557,0.8176659345626831
356,2,7,12,B,4,0.8870594501495361,0.11294054985046387
356,2,7,13,B,5,0.887922465801239,0.11207766830921173
356,2,7,14,B,6,0.8940959572792053,0.10590405017137527
356,2,8,1,A,0,0.8957819938659668,0.10421804338693619
356,2,8,2,A,1,0.9128650426864624,0.08713499456644058
356,2,8,3,A,2,0.8295779228210449,0.17042207717895508
356,2,8,4,A,3,0.8170689940452576,0.18293090164661407
356,2,8,5,A,4,0.09262026101350784,0.9073797464370728
356,2,8,6,A,5,0.08310983330011368,0.9168902039527893
356,2,8,7,A,6,0.11301577091217041,0.8869842886924744
356,2,8,8,B,0,0.11301577091217041,0.8869842886924744
356,2,8,9,B,1,0.09110459685325623,0.9088954329490662
356,2,8,10,B,2,0.1683422327041626,0.8316577672958374
356,2,8,11,B,3,0.18320682644844055,0.8167932033538818
356,2,8,12,B,4,0.9149366021156311,0.08506341278553009
356,2,8,13,B,5,0.9081943035125732,0.09180568158626556
356,2,8,14,B,6,0.8957819938659668,0.10421804338693619
356,2,9,1,A,0,0.8970216512680054,0.10297828912734985
356,2,9,2,A,1,0.9239776730537415,0.07602240890264511
356,2,9,3,A,2,0.8281330466270447,0.17186689376831055
356,2,9,4,A,3,0.8205659985542297,0.1794338971376419
356,2,9,5,A,4,0.08520917594432831,0.9147908091545105
356,2,9,6,A,5,0.07535456866025925,0.9246454834938049
356,2,9,7,A,6,0.11187873035669327,0.8881211876869202
356,2,9,8,B,0,0.11187873035669327,0.8881211876869202
356,2,9,9,B,1,0.0823860615491867,0.9176139831542969
356,2,9,10,B,2,0.169923335313797,0.8300765156745911
356,2,9,11,B,3,0.17862682044506073,0.8213732242584229
356,2,9,12,B,4,0.9225651025772095,0.07743492722511292
356,2,9,13,B,5,0.9169775247573853,0.08302252739667892
356,2,9,14,B,6,0.8970216512680054,0.10297828912734985
356,2,10,1,A,0,0.897972822189331,0.10202708840370178
356,2,10,2,A,1,0.9302047491073608,0.06979525834321976
356,2,10,3,A,2,0.8270348906517029,0.17296521365642548
356,2,10,4,A,3,0.8241545557975769,0.17584547400474548
356,2,10,5,A,4,0.07930842787027359,0.9206916093826294
356,2,10,6,A,5,0.06917914003133774,0.9308208227157593
356,2,10,7,A,6,0.1110023707151413,0.8889976143836975
356,2,10,8,B,0,0.1110023707151413,0.8889976143836975
356,2,10,9,B,1,0.0771535113453865,0.9228466153144836
356,2,10,10,B,2,0.1711607575416565,0.8288392424583435
356,2,10,11,B,3,0.1739557385444641,0.8260442018508911
356,2,10,12,B,4,0.9286389946937561,0.07136104255914688
356,2,10,13,B,5,0.9222438931465149,0.07775614410638809
356,2,10,14,B,6,0.897972822189331,0.10202708840370178
356,3,1,1,A,0,0.815181314945221,0.1848185807466507
356,3,1,2,A,1,0.8067867755889893,0.1932131052017212
356,3,1,3,A,2,0.787961483001709,0.21203850209712982
356,3,1,4,A,3,0.7326523065567017,0.2673478424549103
356,3,1,5,A,4,0.4374110996723175,0.5625888705253601
356,3,1,6,A,5,0.19893746078014374,0.8010625839233398
356,3,1,7,A,6,0.1904451847076416,0.8095548748970032
356,3,1,8,B,0,0.1904451847076416,0.8095548748970032
356,3,1,9,B,1,0.19649070501327515,0.8035092949867249
356,3,1,10,B,2,0.21203403174877167,0.7879658341407776
356,3,1,11,B,3,0.2494313269853592,0.7505687475204468
356,3,1,12,B,4,0.6822121143341064,0.3177879750728607
356,3,1,13,B,5,0.8103450536727905,0.18965479731559753
356,3,1,14,B,6,0.815181314945221,0.1848185807466507
356,3,2,1,A,0,0.826427161693573,0.1735728532075882
356,3,2,2,A,1,0.819157063961029,0.1808430552482605
356,3,2,3,A,2,0.8208106756210327,0.17918935418128967
356,3,2,4,A,3,0.8336539268493652,0.16634613275527954
356,3,2,5,A,4,0.1949804425239563,0.8050194382667542
356,3,2,6,A,5,0.1834786981344223,0.8165213465690613
356,3,2,7,A,6,0.16939225792884827,0.8306077122688293
356,3,2,8,B,0,0.16939225792884827,0.8306077122688293
356,3,2,9,B,1,0.17895227670669556,0.821047842502594
356,3,2,10,B,2,0.1601881980895996,0.8398118615150452
356,3,2,11,B,3,0.16828307509422302,0.8317168951034546
356,3,2,12,B,4,0.8166138529777527,0.18338613212108612
356,3,2,13,B,5,0.8163861036300659,0.18361406028270721
356,3,2,14,B,6,0.826427161693573,0.1735728532075882
356,3,3,1,A,0,0.8524726629257202,0.1475273221731186
356,3,3,2,A,1,0.8235043287277222,0.1764957755804062
356,3,3,3,A,2,0.8189011216163635,0.18109893798828125
356,3,3,4,A,3,0.8101165294647217,0.18988347053527832
356,3,3,5,A,4,0.16793081164360046,0.8320692181587219
356,3,3,6,A,5,0.1781996488571167,0.8218003511428833
356,3,3,7,A,6,0.1422252357006073,0.8577747344970703
356,3,3,8,B,0,0.1422252357006073,0.8577747344970703
356,3,3,9,B,1,0.17645728588104248,0.8235427141189575
356,3,3,10,B,2,0.18176691234111786,0.8182330131530762
356,3,3,11,B,3,0.19225820899009705,0.8077418804168701
356,3,3,12,B,4,0.8244991898536682,0.17550089955329895
356,3,3,13,B,5,0.824540376663208,0.17545971274375916
356,3,3,14,B,6,0.8524726629257202,0.1475273221731186
356,3,4,1,A,0,0.8652438521385193,0.1347561627626419
356,3,4,2,A,1,0.8252114057540894,0.17478862404823303
356,3,4,3,A,2,0.8121340870857239,0.1878659576177597
356,3,4,4,A,3,0.8086141347885132,0.1913856863975525
356,3,4,5,A,4,0.16841311752796173,0.8315869569778442
356,3,4,6,A,5,0.17574338614940643,0.8242565989494324
356,3,4,7,A,6,0.1263628602027893,0.8736371994018555
356,3,4,8,B,0,0.1263628602027893,0.8736371994018555
356,3,4,9,B,1,0.17289139330387115,0.82710862159729
356,3,4,10,B,2,0.178077831864357,0.8219221234321594
356,3,4,11,B,3,0.18636661767959595,0.8136332631111145
356,3,4,12,B,4,0.8284461498260498,0.17155387997627258
356,3,4,13,B,5,0.8280678987503052,0.17193210124969482
356,3,4,14,B,6,0.8652438521385193,0.1347561627626419
356,3,5,1,A,0,0.870665967464447,0.12933403253555298
356,3,5,2,A,1,0.8335682153701782,0.16643182933330536
356,3,5,3,A,2,0.8191244602203369,0.1808757185935974
356,3,5,4,A,3,0.8111027479171753,0.18889740109443665
356,3,5,5,A,4,0.16506162285804749,0.8349384069442749
356,3,5,6,A,5,0.1671142727136612,0.8328858017921448
356,3,5,7,A,6,0.12016967684030533,0.8798302412033081
356,3,5,8,B,0,0.12016967684030533,0.8798302412033081
356,3,5,9,B,1,0.16721037030220032,0.8327896595001221
356,3,5,10,B,2,0.18311966955661774,0.8168804049491882
356,3,5,11,B,3,0.1926388442516327,0.8073612451553345
356,3,5,12,B,4,0.8332993984222412,0.16670061647891998
356,3,5,13,B,5,0.8324899077415466,0.16751016676425934
356,3,5,14,B,6,0.870665967464447,0.12933403253555298
356,3,6,1,A,0,0.8737518787384033,0.1262480467557907
356,3,6,2,A,1,0.8576737642288208,0.14232629537582397
356,3,6,3,A,2,0.8232423663139343,0.1767577826976776
356,3,6,4,A,3,0.8140889406204224,0.18591102957725525
356,3,6,5,A,4,0.14164581894874573,0.8583541512489319
356,3,6,6,A,5,0.14287960529327393,0.8571203351020813
356,3,6,7,A,6,0.11674171686172485,0.8832582831382751
356,3,6,8,B,0,0.11674171686172485,0.8832582831382751
356,3,6,9,B,1,0.1429915428161621,0.8570084571838379
356,3,6,10,B,2,0.18285681307315826,0.8171433210372925
356,3,6,11,B,3,0.18939639627933502,0.8106036186218262
356,3,6,12,B,4,0.856965959072113,0.14303411543369293
356,3,6,13,B,5,0.8518027067184448,0.14819729328155518
356,3,6,14,B,6,0.8737518787384033,0.1262480467557907
356,3,7,1,A,0,0.8757613301277161,0.12423866242170334
356,3,7,2,A,1,0.8679452538490295,0.13205477595329285
356,3,7,3,A,2,0.8262383341789246,0.17376172542572021
356,3,7,4,A,3,0.818105936050415,0.18189409375190735
356,3,7,5,A,4,0.13164949417114258,0.868350625038147
356,3,7,6,A,5,0.13255201280117035,0.8674479722976685
356,3,7,7,A,6,0.11454196274280548,0.8854580521583557
356,3,7,8,B,0,0.11454196274280548,0.8854580521583557
356,3,7,9,B,1,0.13268668949604034,0.8673132658004761
356,3,7,10,B,2,0.18081796169281006,0.8191819787025452
356,3,7,11,B,3,0.18597163259983063,0.8140284419059753
356,3,7,12,B,4,0.8670585751533508,0.13294148445129395
356,3,7,13,B,5,0.8598617315292358,0.14013835787773132
356,3,7,14,B,6,0.8757613301277161,0.12423866242170334
356,3,8,1,A,0,0.8771790862083435,0.12282095849514008
356,3,8,2,A,1,0.8735495209693909,0.12645047903060913
356,3,8,3,A,2,0.824958860874176,0.1750410944223404
356,3,8,4,A,3,0.8172170519828796,0.18278297781944275
356,3,8,5,A,4,0.1261863261461258,0.8738137483596802
356,3,8,6,A,5,0.12691548466682434,0.873084545135498
356,3,8,7,A,6,0.11300409585237503,0.8869959115982056
356,3,8,8,B,0,0.11300409585237503,0.8869959115982056
356,3,8,9,B,1,0.12707188725471497,0.8729281425476074
356,3,8,10,B,2,0.17716334760189056,0.8228367567062378
356,3,8,11,B,3,0.18600377440452576,0.8139962553977966
356,3,8,12,B,4,0.8725695013999939,0.1274305135011673
356,3,8,13,B,5,0.8645598292350769,0.1354401558637619
356,3,8,14,B,6,0.8771790862083435,0.12282095849514008
356,3,9,1,A,0,0.87823486328125,0.12176524102687836
356,3,9,2,A,1,0.8771787881851196,0.12282112240791321
356,3,9,3,A,2,0.8257954120635986,0.17420458793640137
356,3,9,4,A,3,0.8224409818649292,0.17755895853042603
356,3,9,5,A,4,0.12264418601989746,0.8773558735847473
356,3,9,6,A,5,0.12326408922672272,0.8767358660697937
356,3,9,7,A,6,0.1118660643696785,0.8881338834762573
356,3,9,8,B,0,0.1118660643696785,0.8881338834762573
356,3,9,9,B,1,0.12343955039978027,0.8765604496002197
356,3,9,10,B,2,0.17407122254371643,0.8259287476539612
356,3,9,11,B,3,0.1804550141096115,0.8195449113845825
356,3,9,12,B,4,0.876140296459198,0.12385957688093185
356,3,9,13,B,5,0.8676965236663818,0.13230355083942413
356,3,9,14,B,6,0.87823486328125,0.12176524102687836
356,3,10,1,A,0,0.8790522813796997,0.1209477037191391
356,3,10,2,A,1,0.8797503709793091,0.12024971842765808
356,3,10,3,A,2,0.8281626105308533,0.1718374490737915
356,3,10,4,A,3,0.8242749571800232,0.1757250428199768
356,3,10,5,A,4,0.12013230472803116,0.8798676133155823
356,3,10,6,A,5,0.1206762045621872,0.8793237805366516
356,3,10,7,A,6,0.11098888516426086,0.8890110850334167
356,3,10,8,B,0,0.11098888516426086,0.8890110850334167
356,3,10,9,B,1,0.12086810171604156,0.8791318535804749
356,3,10,10,B,2,0.17350181937217712,0.8264982104301453
356,3,10,11,B,3,0.17840757966041565,0.821592390537262
356,3,10,12,B,4,0.8786715865135193,0.12132839858531952
356,3,10,13,B,5,0.8699582815170288,0.1300417184829712
356,3,10,14,B,6,0.8790522813796997,0.1209477037191391
356,4,1,1,A,0,0.8137074708938599,0.18629251420497894
356,4,1,2,A,1,0.8082708716392517,0.19172918796539307
356,4,1,3,A,2,0.7934421300888062,0.20655778050422668
356,4,1,4,A,3,0.7393208742141724,0.26067906618118286
356,4,1,5,A,4,0.44194385409355164,0.5580562353134155
356,4,1,6,A,5,0.19350671768188477,0.80649334192276
356,4,1,7,A,6,0.18500152230262756,0.8149986267089844
356,4,1,8,B,0,0.18500152230262756,0.8149986267089844
356,4,1,9,B,1,0.1845954954624176,0.8154045939445496
356,4,1,10,B,2,0.22036908566951752,0.7796306610107422
356,4,1,11,B,3,0.25055351853370667,0.749446451663971
356,4,1,12,B,4,0.6908800601959229,0.30911993980407715
356,4,1,13,B,5,0.8159604072570801,0.18403968214988708
356,4,1,14,B,6,0.8137074708938599,0.18629251420497894
356,4,2,1,A,0,0.825840413570404,0.1741597205400467
356,4,2,2,A,1,0.8234876990318298,0.17651225626468658
356,4,2,3,A,2,0.832930862903595,0.1670692414045334
356,4,2,4,A,3,0.84422767162323,0.1557723581790924
356,4,2,5,A,4,0.19811797142028809,0.8018820285797119
356,4,2,6,A,5,0.1789044439792633,0.8210955858230591
356,4,2,7,A,6,0.1726231873035431,0.8273767828941345
356,4,2,8,B,0,0.1726231873035431,0.8273767828941345
356,4,2,9,B,1,0.17467036843299866,0.825329601764679
356,4,2,10,B,2,0.15532882511615753,0.8446711301803589
356,4,2,11,B,3,0.17190991342067719,0.8280899524688721
356,4,2,12,B,4,0.8171403408050537,0.18285974860191345
356,4,2,13,B,5,0.8239041566848755,0.1760958880186081
356,4,2,14,B,6,0.825840413570404,0.1741597205400467
356,4,3,1,A,0,0.8564639091491699,0.1435360312461853
356,4,3,2,A,1,0.8273678421974182,0.17263229191303253
356,4,3,3,A,2,0.8264257907867432,0.1735742688179016
356,4,3,4,A,3,0.8175686001777649,0.18243147432804108
356,4,3,5,A,4,0.17013852298259735,0.8298614621162415
356,4,3,6,A,5,0.1774858981370926,0.8225141167640686
356,4,3,7,A,6,0.14709065854549408,0.8529093861579895
356,4,3,8,B,0,0.14709065854549408,0.8529093861579895
356,4,3,9,B,1,0.16994339227676392,0.8300566673278809
356,4,3,10,B,2,0.17629322409629822,0.8237068057060242
356,4,3,11,B,3,0.18738995492458344,0.8126100301742554
356,4,3,12,B,4,0.8310779333114624,0.1689220517873764
356,4,3,13,B,5,0.8248355984687805,0.17516441643238068
356,4,3,14,B,6,0.8564639091491699,0.1435360312461853
356,4,4,1,A,0,0.8880963325500488,0.11190365254878998
356,4,4,2,A,1,0.8289991021156311,0.1710008978843689
356,4,4,3,A,2,0.8290116190910339,0.17098850011825562
356,4,4,4,A,3,0.8128243088722229,0.18717579543590546
356,4,4,5,A,4,0.16454681754112244,0.8354532122612
356,4,4,6,A,5,0.1741538941860199,0.8258461356163025
356,4,4,7,A,6,0.13442878425121307,0.865571141242981
356,4,4,8,B,0,0.13442878425121307,0.865571141242981
356,4,4,9,B,1,0.17092901468276978,0.8290709853172302
356,4,4,10,B,2,0.1702401489019394,0.8297597765922546
356,4,4,11,B,3,0.18664021790027618,0.8133598566055298
356,4,4,12,B,4,0.8353100419044495,0.16468989849090576
356,4,4,13,B,5,0.8291882872581482,0.17081178724765778
356,4,4,14,B,6,0.8880963325500488,0.11190365254878998
356,4,5,1,A,0,0.8964956402778625,0.10350436717271805
356,4,5,2,A,1,0.840078592300415,0.15992146730422974
356,4,5,3,A,2,0.8296647071838379,0.17033524811267853
356,4,5,4,A,3,0.8149464726448059,0.18505360186100006
356,4,5,5,A,4,0.16625778377056122,0.8337422609329224
356,4,5,6,A,5,0.16590170562267303,0.8340983986854553
356,4,5,7,A,6,0.12906630337238312,0.8709337115287781
356,4,5,8,B,0,0.12906630337238312,0.8709337115287781
356,4,5,9,B,1,0.15971733629703522,0.840282678604126
356,4,5,10,B,2,0.17630140483379364,0.8236985206604004
356,4,5,11,B,3,0.1890750229358673,0.8109250068664551
356,4,5,12,B,4,0.8301368951797485,0.16986319422721863
356,4,5,13,B,5,0.8391045331954956,0.16089549660682678
356,4,5,14,B,6,0.8964956402778625,0.10350436717271805
356,4,6,1,A,0,0.9008452296257019,0.09915485978126526
356,4,6,2,A,1,0.8681460022926331,0.13185405731201172
356,4,6,3,A,2,0.8234283924102783,0.17657160758972168
356,4,6,4,A,3,0.8165369033813477,0.18346311151981354
356,4,6,5,A,4,0.14265432953834534,0.8573457598686218
356,4,6,6,A,5,0.1418723613023758,0.8581276535987854
356,4,6,7,A,6,0.12602022290229797,0.8739797472953796
356,4,6,8,B,0,0.12602022290229797,0.8739797472953796
356,4,6,9,B,1,0.14620831608772278,0.8537917733192444
356,4,6,10,B,2,0.17318817973136902,0.8268119096755981
356,4,6,11,B,3,0.1843463033437729,0.8156538009643555
356,4,6,12,B,4,0.8569777011871338,0.1430223286151886
356,4,6,13,B,5,0.863971471786499,0.13602854311466217
356,4,6,14,B,6,0.9008452296257019,0.09915485978126526
356,4,7,1,A,0,0.9035500288009644,0.09644991159439087
356,4,7,2,A,1,0.8883530497550964,0.11164689064025879
356,4,7,3,A,2,0.8233523368835449,0.17664752900600433
356,4,7,4,A,3,0.819348931312561,0.18065111339092255
356,4,7,5,A,4,0.12020175158977509,0.879798173904419
356,4,7,6,A,5,0.11900969594717026,0.8809903860092163
356,4,7,7,A,6,0.12403997033834457,0.8759599924087524
356,4,7,8,B,0,0.12403997033834457,0.8759599924087524
356,4,7,9,B,1,0.13963590562343597,0.8603640794754028
356,4,7,10,B,2,0.17599202692508698,0.8240079283714294
356,4,7,11,B,3,0.18229830265045166,0.8177017569541931
356,4,7,12,B,4,0.8843309283256531,0.11566906422376633
356,4,7,13,B,5,0.8814639449119568,0.11853598058223724
356,4,7,14,B,6,0.9035500288009644,0.09644991159439087
356,4,8,1,A,0,0.9054065942764282,0.09459332376718521
356,4,8,2,A,1,0.8970093727111816,0.10299062728881836
356,4,8,3,A,2,0.8232079148292542,0.17679208517074585
356,4,8,4,A,3,0.8195026516914368,0.18049733340740204
356,4,8,5,A,4,0.11196006834506989,0.8880400061607361
356,4,8,6,A,5,0.1106235533952713,0.8893764615058899
356,4,8,7,A,6,0.12264462560415268,0.8773554563522339
356,4,8,8,B,0,0.12264462560415268,0.8773554563522339
356,4,8,9,B,1,0.13560009002685547,0.8643999695777893
356,4,8,10,B,2,0.17536886036396027,0.8246311545372009
356,4,8,11,B,3,0.18298132717609406,0.8170186877250671
356,4,8,12,B,4,0.8948092460632324,0.10519078373908997
356,4,8,13,B,5,0.888491690158844,0.11150830239057541
356,4,8,14,B,6,0.9054065942764282,0.09459332376718521
356,4,9,1,A,0,0.9067639708518982,0.09323608130216599
356,4,9,2,A,1,0.9021550416946411,0.09784498065710068
356,4,9,3,A,2,0.8278144001960754,0.1721855252981186
356,4,9,4,A,3,0.8238183259963989,0.1761815845966339
356,4,9,5,A,4,0.10707055777311325,0.8929294347763062
356,4,9,6,A,5,0.10565051436424255,0.8943495750427246
356,4,9,7,A,6,0.12160659581422806,0.878393292427063
356,4,9,8,B,0,0.12160659581422806,0.878393292427063
356,4,9,9,B,1,0.13283252716064453,0.8671674728393555
356,4,9,10,B,2,0.17708070576190948,0.8229193687438965
356,4,9,11,B,3,0.17773039638996124,0.8222696781158447
356,4,9,12,B,4,0.9006215333938599,0.09937845915555954
356,4,9,13,B,5,0.8928734064102173,0.10712657123804092
356,4,9,14,B,6,0.9067639708518982,0.09323608130216599
356,4,10,1,A,0,0.90780109167099,0.09219896048307419
356,4,10,2,A,1,0.9056433439254761,0.0943567231297493
356,4,10,3,A,2,0.8285145163536072,0.17148537933826447
356,4,10,4,A,3,0.8273165225982666,0.17268328368663788
356,4,10,5,A,4,0.10376153141260147,0.8962385058403015
356,4,10,6,A,5,0.10228612273931503,0.8977138996124268
356,4,10,7,A,6,0.12080349028110504,0.8791965246200562
356,4,10,8,B,0,0.12080349028110504,0.8791965246200562
356,4,10,9,B,1,0.13080371916294098,0.8691962361335754
356,4,10,10,B,2,0.16964885592460632,0.8303511142730713
356,4,10,11,B,3,0.17472244799137115,0.8252776265144348
356,4,10,12,B,4,0.9044344425201416,0.09556560218334198
356,4,10,13,B,5,0.8959146738052368,0.10408531129360199
356,4,10,14,B,6,0.90780109167099,0.09219896048307419
